filepath,happy,surprise,sad,angry,disgust,fear
/archive/test/sad/PublicTest_22944375.jpg,0.02,0.00,0.25,0.70,0.00,0.02
/archive/test/sad/PublicTest_22967870.jpg,0.01,0.00,0.85,0.00,0.00,0.14
/archive/test/sad/PublicTest_23038302.jpg,0.01,0.00,0.76,0.07,0.00,0.16
/archive/test/sad/PublicTest_23168745.jpg,0.17,0.00,0.79,0.03,0.00,0.01
/archive/test/sad/PublicTest_23252039.jpg,0.08,0.13,0.00,0.00,0.00,0.79
/archive/test/sad/PublicTest_23286340.jpg,0.01,0.00,0.86,0.01,0.00,0.13
/archive/test/sad/PublicTest_23355730.jpg,0.03,0.00,0.86,0.04,0.00,0.07
/archive/test/sad/PublicTest_23586952.jpg,0.01,0.00,0.38,0.03,0.00,0.58
/archive/test/sad/PublicTest_23705098.jpg,0.04,0.00,0.77,0.05,0.00,0.15
/archive/test/sad/PublicTest_23782142.jpg,0.00,0.00,0.85,0.01,0.00,0.13
/archive/test/sad/PublicTest_23931269.jpg,0.04,0.00,0.88,0.05,0.00,0.02
/archive/test/sad/PublicTest_23975491.jpg,0.01,0.00,0.87,0.01,0.00,0.11
/archive/test/sad/PublicTest_24118890.jpg,0.01,0.00,0.95,0.00,0.00,0.03
/archive/test/sad/PublicTest_2430252.jpg,0.01,0.00,0.91,0.00,0.00,0.08
/archive/test/sad/PublicTest_24450659.jpg,0.43,0.00,0.00,0.00,0.00,0.57
/archive/test/sad/PublicTest_24625025.jpg,0.00,0.00,0.16,0.40,0.03,0.42
/archive/test/sad/PublicTest_24665748.jpg,0.30,0.00,0.21,0.49,0.00,0.01
/archive/test/sad/PublicTest_24845545.jpg,0.01,0.00,0.04,0.28,0.00,0.67
/archive/test/sad/PublicTest_24926639.jpg,0.03,0.24,0.00,0.00,0.00,0.73
/archive/test/sad/PublicTest_24936833.jpg,0.00,0.00,0.00,0.91,0.00,0.09
/archive/test/sad/PublicTest_25033798.jpg,0.00,0.00,0.00,0.39,0.00,0.61
/archive/test/sad/PublicTest_25058253.jpg,0.89,0.00,0.11,0.00,0.00,0.00
/archive/test/sad/PublicTest_2511126.jpg,0.01,0.01,0.66,0.14,0.02,0.17
/archive/test/sad/PublicTest_25487288.jpg,1.00,0.00,0.00,0.00,0.00,0.00
/archive/test/sad/PublicTest_25598608.jpg,0.01,0.00,0.90,0.00,0.00,0.09
/archive/test/sad/PublicTest_25722558.jpg,0.01,0.01,0.67,0.12,0.00,0.20
/archive/test/sad/PublicTest_26039746.jpg,0.01,0.00,0.30,0.23,0.00,0.46
/archive/test/sad/PublicTest_26204727.jpg,0.03,0.01,0.26,0.66,0.00,0.04
/archive/test/sad/PublicTest_2627547.jpg,0.01,0.00,0.14,0.78,0.00,0.08
/archive/test/sad/PublicTest_26277427.jpg,1.00,0.00,0.00,0.00,0.00,0.00
/archive/test/sad/PublicTest_2639637.jpg,0.01,0.00,0.54,0.23,0.00,0.22
/archive/test/sad/PublicTest_26441514.jpg,0.01,0.00,0.93,0.00,0.00,0.06
/archive/test/sad/PublicTest_26481065.jpg,0.01,0.00,0.94,0.00,0.00,0.05
/archive/test/sad/PublicTest_26504705.jpg,0.01,0.00,0.93,0.00,0.00,0.06
/archive/test/sad/PublicTest_27225920.jpg,0.01,0.00,0.86,0.01,0.00,0.13
/archive/test/sad/PublicTest_27302872.jpg,0.03,0.00,0.61,0.16,0.00,0.20
/archive/test/sad/PublicTest_27524139.jpg,0.03,0.00,0.38,0.48,0.00,0.11
/archive/test/sad/PublicTest_27864303.jpg,0.03,0.00,0.03,0.02,0.00,0.92
/archive/test/sad/PublicTest_28215339.jpg,0.01,0.01,0.25,0.54,0.07,0.13
/archive/test/sad/PublicTest_28336133.jpg,0.01,0.00,0.93,0.00,0.00,0.06
/archive/test/sad/PublicTest_28434609.jpg,0.01,0.00,0.00,0.00,0.00,0.99
/archive/test/sad/PublicTest_28548894.jpg,0.02,0.00,0.96,0.00,0.00,0.02
/archive/test/sad/PublicTest_28585807.jpg,0.07,0.32,0.00,0.00,0.00,0.61
/archive/test/sad/PublicTest_28587428.jpg,0.01,0.02,0.30,0.21,0.04,0.43
/archive/test/sad/PublicTest_28601756.jpg,0.01,0.00,0.91,0.00,0.00,0.08
/archive/test/sad/PublicTest_28691129.jpg,0.01,0.00,0.94,0.00,0.00,0.04
/archive/test/sad/PublicTest_28707949.jpg,0.00,0.00,0.08,0.01,0.00,0.91
/archive/test/sad/PublicTest_28848037.jpg,0.04,0.00,0.52,0.00,0.00,0.44
/archive/test/sad/PublicTest_2906783.jpg,0.02,0.00,0.97,0.00,0.00,0.01
/archive/test/sad/PublicTest_2910538.jpg,0.24,0.00,0.75,0.01,0.00,0.01
/archive/test/sad/PublicTest_29286867.jpg,0.01,0.00,0.82,0.02,0.00,0.16
/archive/test/sad/PublicTest_29475577.jpg,0.01,0.00,0.86,0.01,0.00,0.12
/archive/test/sad/PublicTest_29510675.jpg,0.01,0.00,0.88,0.00,0.00,0.11
/archive/test/sad/PublicTest_29583734.jpg,0.01,0.00,0.93,0.00,0.00,0.06
/archive/test/sad/PublicTest_29660027.jpg,1.00,0.00,0.00,0.00,0.00,0.00
/archive/test/sad/PublicTest_29714936.jpg,0.01,0.01,0.16,0.28,0.00,0.53
/archive/test/sad/PublicTest_29737159.jpg,0.01,0.00,0.96,0.00,0.00,0.03
/archive/test/sad/PublicTest_29746792.jpg,1.00,0.00,0.00,0.00,0.00,0.00
/archive/test/sad/PublicTest_29822400.jpg,0.01,0.01,0.67,0.13,0.01,0.17
/archive/test/sad/PublicTest_29994513.jpg,1.00,0.00,0.00,0.00,0.00,0.00
/archive/test/sad/PublicTest_3007417.jpg,0.01,0.00,0.85,0.00,0.00,0.14
/archive/test/sad/PublicTest_30113586.jpg,0.00,0.00,0.13,0.50,0.00,0.36
/archive/test/sad/PublicTest_30251925.jpg,0.06,0.00,0.01,0.93,0.00,0.00
/archive/test/sad/PublicTest_3039573.jpg,0.00,0.00,0.03,0.63,0.00,0.33
/archive/test/sad/PublicTest_30579707.jpg,0.01,0.00,0.91,0.00,0.00,0.08
/archive/test/sad/PublicTest_30637212.jpg,0.04,0.00,0.70,0.00,0.00,0.26
/archive/test/sad/PublicTest_30717850.jpg,0.11,0.00,0.03,0.86,0.00,0.00
/archive/test/sad/PublicTest_30799574.jpg,1.00,0.00,0.00,0.00,0.00,0.00
/archive/test/sad/PublicTest_31246071.jpg,0.01,0.00,0.83,0.01,0.00,0.15
/archive/test/sad/PublicTest_31266486.jpg,0.08,0.00,0.00,0.00,0.00,0.92
/archive/test/sad/PublicTest_3136229.jpg,0.00,0.03,0.14,0.29,0.23,0.30
/archive/test/sad/PublicTest_31362351.jpg,0.01,0.26,0.00,0.00,0.00,0.72
/archive/test/sad/PublicTest_31501222.jpg,0.02,0.00,0.00,0.98,0.00,0.00
/archive/test/sad/PublicTest_31572261.jpg,0.00,0.00,0.01,0.21,0.00,0.78
/archive/test/sad/PublicTest_31756938.jpg,0.16,0.00,0.11,0.00,0.00,0.72
/archive/test/sad/PublicTest_31832699.jpg,0.08,0.00,0.69,0.19,0.00,0.03
/archive/test/sad/PublicTest_31882260.jpg,0.01,0.00,0.74,0.08,0.01,0.17
/archive/test/sad/PublicTest_32322308.jpg,1.00,0.00,0.00,0.00,0.00,0.00
/archive/test/sad/PublicTest_32644585.jpg,0.07,0.00,0.16,0.74,0.00,0.03
/archive/test/sad/PublicTest_32730155.jpg,0.01,0.00,0.94,0.00,0.00,0.05
/archive/test/sad/PublicTest_32829892.jpg,0.04,0.00,0.52,0.12,0.00,0.32
/archive/test/sad/PublicTest_32923630.jpg,0.01,0.00,0.89,0.01,0.00,0.09
/archive/test/sad/PublicTest_33096127.jpg,0.92,0.00,0.07,0.00,0.00,0.00
/archive/test/sad/PublicTest_33151772.jpg,0.03,0.00,0.95,0.01,0.00,0.01
/archive/test/sad/PublicTest_33237183.jpg,0.05,0.00,0.07,0.00,0.00,0.88
/archive/test/sad/PublicTest_33324770.jpg,0.01,0.00,0.90,0.01,0.00,0.09
/archive/test/sad/PublicTest_33620072.jpg,0.00,0.00,0.10,0.55,0.04,0.31
/archive/test/sad/PublicTest_3392243.jpg,0.00,0.00,0.04,0.64,0.00,0.31
/archive/test/sad/PublicTest_34124403.jpg,1.00,0.00,0.00,0.00,0.00,0.00
/archive/test/sad/PublicTest_34182409.jpg,0.01,0.00,0.89,0.00,0.00,0.10
/archive/test/sad/PublicTest_34425161.jpg,0.01,0.00,0.90,0.00,0.00,0.09
/archive/test/sad/PublicTest_34487688.jpg,0.01,0.00,0.81,0.04,0.00,0.14
/archive/test/sad/PublicTest_34653403.jpg,0.17,0.00,0.71,0.12,0.00,0.01
/archive/test/sad/PublicTest_34658156.jpg,0.01,0.00,0.81,0.04,0.00,0.14
/archive/test/sad/PublicTest_34850619.jpg,0.01,0.00,0.87,0.01,0.00,0.11
/archive/test/sad/PublicTest_34867089.jpg,0.01,0.00,0.86,0.00,0.00,0.13
/archive/test/sad/PublicTest_34910878.jpg,1.00,0.00,0.00,0.00,0.00,0.00
/archive/test/sad/PublicTest_3519789.jpg,0.05,0.00,0.00,0.95,0.00,0.00
/archive/test/sad/PublicTest_35413050.jpg,0.37,0.00,0.09,0.00,0.00,0.54
/archive/test/sad/PublicTest_35627075.jpg,0.05,0.00,0.00,0.00,0.00,0.95
/archive/test/sad/PublicTest_35657256.jpg,0.01,0.00,0.84,0.01,0.00,0.14
/archive/test/sad/PublicTest_35827395.jpg,0.01,0.00,0.00,0.99,0.00,0.00
/archive/test/sad/PublicTest_36094109.jpg,0.02,0.00,0.94,0.00,0.00,0.04
/archive/test/sad/PublicTest_36281063.jpg,1.00,0.00,0.00,0.00,0.00,0.00
/archive/test/sad/PublicTest_36293917.jpg,0.01,0.00,0.85,0.00,0.00,0.14
/archive/test/sad/PublicTest_36374107.jpg,1.00,0.00,0.00,0.00,0.00,0.00
/archive/test/sad/PublicTest_36454160.jpg,0.02,0.00,0.94,0.00,0.00,0.03
/archive/test/sad/PublicTest_36640748.jpg,0.09,0.00,0.01,0.01,0.00,0.90
/archive/test/sad/PublicTest_36845562.jpg,0.01,0.00,0.46,0.24,0.00,0.28
/archive/test/sad/PublicTest_36856590.jpg,0.22,0.00,0.69,0.08,0.00,0.02
/archive/test/sad/PublicTest_36924389.jpg,0.80,0.00,0.11,0.08,0.00,0.02
/archive/test/sad/PublicTest_37213655.jpg,0.01,0.00,0.35,0.09,0.00,0.56
/archive/test/sad/PublicTest_37222742.jpg,0.01,0.00,0.11,0.01,0.00,0.88
/archive/test/sad/PublicTest_37286202.jpg,0.01,0.00,0.93,0.00,0.00,0.07
/archive/test/sad/PublicTest_37314285.jpg,0.28,0.00,0.28,0.41,0.00,0.04
/archive/test/sad/PublicTest_37479286.jpg,0.01,0.00,0.78,0.02,0.00,0.19
/archive/test/sad/PublicTest_37564943.jpg,0.04,0.00,0.63,0.00,0.00,0.33
/archive/test/sad/PublicTest_3756677.jpg,0.01,0.00,0.88,0.00,0.00,0.11
/archive/test/sad/PublicTest_37567574.jpg,0.01,0.00,0.95,0.00,0.00,0.04
/archive/test/sad/PublicTest_376099.jpg,0.01,0.00,0.90,0.01,0.00,0.09
/archive/test/sad/PublicTest_37674590.jpg,0.06,0.00,0.88,0.03,0.00,0.02
/archive/test/sad/PublicTest_37735455.jpg,0.01,0.00,0.81,0.00,0.00,0.17
/archive/test/sad/PublicTest_38013120.jpg,0.36,0.00,0.57,0.01,0.00,0.07
/archive/test/sad/PublicTest_38251667.jpg,0.02,0.00,0.68,0.00,0.00,0.30
/archive/test/sad/PublicTest_3833581.jpg,0.01,0.00,0.80,0.04,0.00,0.15
/archive/test/sad/PublicTest_38437094.jpg,0.01,0.00,0.93,0.00,0.00,0.06
/archive/test/sad/PublicTest_38478868.jpg,0.01,0.00,0.89,0.00,0.00,0.10
/archive/test/sad/PublicTest_38685191.jpg,0.01,0.13,0.38,0.23,0.07,0.18
/archive/test/sad/PublicTest_38870662.jpg,0.01,0.00,0.90,0.00,0.00,0.09
/archive/test/sad/PublicTest_39038271.jpg,0.12,0.00,0.84,0.00,0.00,0.04
/archive/test/sad/PublicTest_39057061.jpg,0.04,0.00,0.17,0.00,0.00,0.79
/archive/test/sad/PublicTest_39234195.jpg,0.90,0.00,0.03,0.07,0.00,0.00
/archive/test/sad/PublicTest_39261327.jpg,0.06,0.00,0.36,0.47,0.00,0.11
/archive/test/sad/PublicTest_39271643.jpg,0.01,0.00,0.74,0.03,0.00,0.22
/archive/test/sad/PublicTest_39628936.jpg,0.01,0.00,0.28,0.25,0.00,0.46
/archive/test/sad/PublicTest_39817717.jpg,0.01,0.00,0.41,0.50,0.00,0.08
/archive/test/sad/PublicTest_39920252.jpg,0.01,0.00,0.92,0.00,0.00,0.07
/archive/test/sad/PublicTest_39982771.jpg,0.01,0.00,0.86,0.02,0.00,0.11
/archive/test/sad/PublicTest_40063649.jpg,0.00,0.00,0.01,0.62,0.01,0.35
/archive/test/sad/PublicTest_40104653.jpg,0.00,0.00,0.00,1.00,0.00,0.00
/archive/test/sad/PublicTest_40110702.jpg,0.02,0.01,0.45,0.12,0.00,0.40
/archive/test/sad/PublicTest_40128205.jpg,0.03,0.03,0.17,0.02,0.00,0.76
/archive/test/sad/PublicTest_40543993.jpg,0.01,0.00,0.87,0.01,0.00,0.11
/archive/test/sad/PublicTest_40599442.jpg,0.11,0.00,0.00,0.00,0.00,0.88
/archive/test/sad/PublicTest_40637892.jpg,0.18,0.00,0.67,0.12,0.00,0.04
/archive/test/sad/PublicTest_40686855.jpg,0.01,0.00,0.88,0.00,0.00,0.11
/archive/test/sad/PublicTest_40834308.jpg,0.01,0.00,0.94,0.00,0.00,0.06
/archive/test/sad/PublicTest_4084269.jpg,0.02,0.00,0.83,0.12,0.00,0.03
/archive/test/sad/PublicTest_40857959.jpg,0.01,0.00,0.90,0.00,0.00,0.09
/archive/test/sad/PublicTest_41091993.jpg,0.89,0.00,0.00,0.02,0.00,0.08
/archive/test/sad/PublicTest_41127334.jpg,0.04,0.00,0.73,0.22,0.00,0.01
/archive/test/sad/PublicTest_41226489.jpg,0.03,0.00,0.91,0.03,0.00,0.03
/archive/test/sad/PublicTest_41382653.jpg,0.07,0.00,0.00,0.91,0.00,0.01
/archive/test/sad/PublicTest_41753361.jpg,0.02,0.05,0.13,0.04,0.00,0.75
/archive/test/sad/PublicTest_41961089.jpg,0.12,0.08,0.00,0.02,0.00,0.78
/archive/test/sad/PublicTest_41978325.jpg,0.01,0.44,0.00,0.00,0.00,0.56
/archive/test/sad/PublicTest_4219115.jpg,0.03,0.00,0.02,0.94,0.00,0.01
/archive/test/sad/PublicTest_423747.jpg,0.05,0.00,0.85,0.09,0.00,0.01
/archive/test/sad/PublicTest_42381351.jpg,0.07,0.00,0.08,0.11,0.00,0.74
/archive/test/sad/PublicTest_42467378.jpg,0.14,0.20,0.07,0.00,0.00,0.60
/archive/test/sad/PublicTest_42711133.jpg,0.01,0.42,0.00,0.00,0.00,0.57
/archive/test/sad/PublicTest_42981420.jpg,0.08,0.00,0.88,0.00,0.00,0.04
/archive/test/sad/PublicTest_43011794.jpg,0.03,0.00,0.68,0.04,0.00,0.25
/archive/test/sad/PublicTest_43202166.jpg,0.00,0.00,0.89,0.00,0.00,0.10
/archive/test/sad/PublicTest_4332403.jpg,0.85,0.00,0.02,0.12,0.00,0.00
/archive/test/sad/PublicTest_43383329.jpg,0.00,0.00,0.00,1.00,0.00,0.00
/archive/test/sad/PublicTest_43513297.jpg,0.01,0.00,0.92,0.00,0.00,0.08
/archive/test/sad/PublicTest_43785810.jpg,0.04,0.00,0.05,0.24,0.00,0.66
/archive/test/sad/PublicTest_44164524.jpg,0.01,0.00,0.54,0.04,0.00,0.41
/archive/test/sad/PublicTest_4422105.jpg,0.01,0.00,0.93,0.00,0.00,0.06
/archive/test/sad/PublicTest_44362743.jpg,0.00,0.00,0.16,0.19,0.00,0.64
/archive/test/sad/PublicTest_44484688.jpg,0.00,0.00,0.03,0.94,0.00,0.03
/archive/test/sad/PublicTest_4475358.jpg,0.05,0.00,0.01,0.00,0.00,0.93
/archive/test/sad/PublicTest_45083333.jpg,0.01,0.00,0.00,0.99,0.00,0.00
/archive/test/sad/PublicTest_4526445.jpg,0.02,0.69,0.00,0.00,0.00,0.29
/archive/test/sad/PublicTest_45496747.jpg,0.01,0.00,0.85,0.00,0.00,0.13
/archive/test/sad/PublicTest_45566352.jpg,0.00,0.00,0.30,0.18,0.00,0.52
/archive/test/sad/PublicTest_46006300.jpg,0.00,0.00,0.00,0.02,0.00,0.97
/archive/test/sad/PublicTest_46296079.jpg,0.09,0.00,0.04,0.83,0.00,0.03
/archive/test/sad/PublicTest_46344328.jpg,0.23,0.00,0.01,0.00,0.00,0.76
/archive/test/sad/PublicTest_46362067.jpg,0.44,0.02,0.00,0.00,0.00,0.54
/archive/test/sad/PublicTest_46364108.jpg,0.01,0.03,0.69,0.06,0.04,0.17
/archive/test/sad/PublicTest_46544903.jpg,0.00,0.00,0.00,0.95,0.00,0.05
/archive/test/sad/PublicTest_46847733.jpg,0.01,0.00,0.91,0.00,0.00,0.08
/archive/test/sad/PublicTest_46856539.jpg,0.04,0.00,0.84,0.08,0.00,0.04
/archive/test/sad/PublicTest_47189437.jpg,0.01,0.00,0.94,0.00,0.00,0.04
/archive/test/sad/PublicTest_47191174.jpg,0.01,0.00,0.30,0.44,0.00,0.26
/archive/test/sad/PublicTest_47690310.jpg,0.07,0.00,0.00,0.00,0.00,0.92
/archive/test/sad/PublicTest_47761948.jpg,0.04,0.09,0.04,0.09,0.01,0.73
/archive/test/sad/PublicTest_47790990.jpg,0.00,0.03,0.50,0.16,0.09,0.22
/archive/test/sad/PublicTest_47814152.jpg,0.03,0.00,0.53,0.42,0.00,0.01
/archive/test/sad/PublicTest_47929790.jpg,0.01,0.00,0.88,0.01,0.00,0.10
/archive/test/sad/PublicTest_48059828.jpg,0.02,0.00,0.72,0.25,0.00,0.02
/archive/test/sad/PublicTest_48078671.jpg,0.03,0.00,0.03,0.92,0.00,0.03
/archive/test/sad/PublicTest_48143515.jpg,0.01,0.00,0.88,0.02,0.00,0.10
/archive/test/sad/PublicTest_48149003.jpg,0.01,0.00,0.84,0.01,0.00,0.14
/archive/test/sad/PublicTest_4878633.jpg,0.01,0.04,0.30,0.17,0.07,0.41
/archive/test/sad/PublicTest_48893233.jpg,0.06,0.00,0.00,0.94,0.00,0.00
/archive/test/sad/PublicTest_49178232.jpg,0.98,0.00,0.00,0.02,0.00,0.00
/archive/test/sad/PublicTest_49194442.jpg,0.16,0.00,0.01,0.82,0.00,0.00
/archive/test/sad/PublicTest_49324808.jpg,0.01,0.00,0.96,0.00,0.00,0.03
/archive/test/sad/PublicTest_4956999.jpg,1.00,0.00,0.00,0.00,0.00,0.00
/archive/test/sad/PublicTest_49699221.jpg,0.04,0.00,0.46,0.00,0.00,0.51
/archive/test/sad/PublicTest_49738803.jpg,0.01,0.33,0.07,0.02,0.02,0.56
/archive/test/sad/PublicTest_49946426.jpg,0.02,0.00,0.22,0.06,0.00,0.70
/archive/test/sad/PublicTest_50152754.jpg,0.13,0.00,0.13,0.00,0.00,0.74
/archive/test/sad/PublicTest_50175956.jpg,0.01,0.00,0.65,0.24,0.00,0.10
/archive/test/sad/PublicTest_50378206.jpg,0.00,0.00,0.01,0.74,0.00,0.25
/archive/test/sad/PublicTest_50385779.jpg,0.01,0.00,0.83,0.06,0.00,0.10
/archive/test/sad/PublicTest_50511069.jpg,0.01,0.01,0.70,0.04,0.01,0.23
/archive/test/sad/PublicTest_50697101.jpg,0.00,0.00,0.00,0.94,0.00,0.05
/archive/test/sad/PublicTest_50787769.jpg,0.01,0.00,0.90,0.00,0.00,0.09
/archive/test/sad/PublicTest_5084106.jpg,0.01,0.00,0.86,0.01,0.00,0.12
/archive/test/sad/PublicTest_50867484.jpg,0.99,0.00,0.01,0.00,0.00,0.00
/archive/test/sad/PublicTest_50905235.jpg,0.00,0.00,0.08,0.22,0.00,0.70
/archive/test/sad/PublicTest_50927771.jpg,0.01,0.02,0.71,0.05,0.01,0.20
/archive/test/sad/PublicTest_50942295.jpg,0.01,0.01,0.71,0.09,0.01,0.17
/archive/test/sad/PublicTest_50982536.jpg,0.99,0.00,0.00,0.00,0.00,0.01
/archive/test/sad/PublicTest_51178509.jpg,0.02,0.62,0.00,0.00,0.00,0.35
/archive/test/sad/PublicTest_5122477.jpg,0.01,0.00,0.89,0.00,0.00,0.10
/archive/test/sad/PublicTest_51391114.jpg,0.01,0.00,0.57,0.32,0.00,0.10
/archive/test/sad/PublicTest_51670009.jpg,0.00,0.00,0.00,0.63,0.00,0.36
/archive/test/sad/PublicTest_51707422.jpg,0.01,0.00,0.89,0.00,0.00,0.10
/archive/test/sad/PublicTest_51806686.jpg,0.01,0.00,0.73,0.00,0.00,0.25
/archive/test/sad/PublicTest_51894157.jpg,0.21,0.03,0.00,0.00,0.00,0.76
/archive/test/sad/PublicTest_51989266.jpg,0.93,0.00,0.07,0.00,0.00,0.00
/archive/test/sad/PublicTest_52052256.jpg,0.00,0.00,0.00,0.99,0.00,0.00
/archive/test/sad/PublicTest_52110673.jpg,0.01,0.05,0.06,0.10,0.06,0.72
/archive/test/sad/PublicTest_52218367.jpg,0.01,0.00,0.86,0.01,0.00,0.12
/archive/test/sad/PublicTest_52333186.jpg,0.01,0.00,0.93,0.00,0.00,0.06
/archive/test/sad/PublicTest_52417696.jpg,0.01,0.00,0.19,0.16,0.00,0.64
/archive/test/sad/PublicTest_52432135.jpg,0.01,0.00,0.92,0.00,0.00,0.07
/archive/test/sad/PublicTest_52734398.jpg,0.00,0.00,0.00,0.80,0.00,0.19
/archive/test/sad/PublicTest_52813921.jpg,0.01,0.01,0.50,0.22,0.03,0.24
/archive/test/sad/PublicTest_53323555.jpg,0.04,0.00,0.42,0.03,0.00,0.51
/archive/test/sad/PublicTest_53341812.jpg,0.01,0.26,0.24,0.06,0.06,0.38
/archive/test/sad/PublicTest_53363028.jpg,1.00,0.00,0.00,0.00,0.00,0.00
/archive/test/sad/PublicTest_53469582.jpg,0.01,0.00,0.87,0.02,0.00,0.10
/archive/test/sad/PublicTest_53567370.jpg,0.00,0.00,0.03,0.80,0.00,0.17
/archive/test/sad/PublicTest_53799315.jpg,0.01,0.02,0.71,0.06,0.03,0.17
/archive/test/sad/PublicTest_53807292.jpg,0.01,0.00,0.62,0.16,0.00,0.20
/archive/test/sad/PublicTest_53839113.jpg,0.01,0.00,0.90,0.00,0.00,0.09
/archive/test/sad/PublicTest_53864730.jpg,0.01,0.00,0.90,0.00,0.00,0.09
/archive/test/sad/PublicTest_54133282.jpg,0.01,0.00,0.31,0.02,0.00,0.67
/archive/test/sad/PublicTest_54291759.jpg,0.01,0.00,0.37,0.02,0.00,0.61
/archive/test/sad/PublicTest_54325763.jpg,0.08,0.00,0.33,0.01,0.00,0.58
/archive/test/sad/PublicTest_54671937.jpg,0.01,0.00,0.90,0.00,0.00,0.09
/archive/test/sad/PublicTest_54738171.jpg,0.07,0.00,0.00,0.00,0.00,0.93
/archive/test/sad/PublicTest_54785893.jpg,0.01,0.00,0.82,0.03,0.00,0.14
/archive/test/sad/PublicTest_55147999.jpg,0.01,0.00,0.95,0.00,0.00,0.04
/archive/test/sad/PublicTest_55161728.jpg,0.00,0.00,0.09,0.47,0.06,0.37
/archive/test/sad/PublicTest_55177909.jpg,0.01,0.00,0.92,0.00,0.00,0.06
/archive/test/sad/PublicTest_5528555.jpg,0.03,0.00,0.85,0.00,0.00,0.13
/archive/test/sad/PublicTest_55333410.jpg,0.06,0.00,0.28,0.00,0.00,0.66
/archive/test/sad/PublicTest_55396594.jpg,1.00,0.00,0.00,0.00,0.00,0.00
/archive/test/sad/PublicTest_55826660.jpg,0.18,0.00,0.42,0.38,0.00,0.02
/archive/test/sad/PublicTest_55865085.jpg,0.02,0.00,0.90,0.05,0.00,0.02
/archive/test/sad/PublicTest_56195310.jpg,0.04,0.00,0.70,0.15,0.00,0.11
/archive/test/sad/PublicTest_56379288.jpg,0.00,0.00,0.17,0.52,0.00,0.30
/archive/test/sad/PublicTest_56398671.jpg,0.05,0.00,0.42,0.00,0.00,0.53
/archive/test/sad/PublicTest_5643728.jpg,0.01,0.00,0.88,0.00,0.00,0.11
/archive/test/sad/PublicTest_56624502.jpg,0.34,0.00,0.00,0.00,0.00,0.66
/archive/test/sad/PublicTest_56646498.jpg,0.01,0.00,0.91,0.00,0.00,0.08
/archive/test/sad/PublicTest_56797865.jpg,0.01,0.00,0.90,0.00,0.00,0.09
/archive/test/sad/PublicTest_56874737.jpg,0.01,0.00,0.88,0.00,0.00,0.11
/archive/test/sad/PublicTest_56889959.jpg,0.00,0.09,0.49,0.18,0.10,0.14
/archive/test/sad/PublicTest_5691968.jpg,0.01,0.00,0.92,0.00,0.00,0.08
/archive/test/sad/PublicTest_5757614.jpg,0.01,0.00,0.57,0.01,0.00,0.41
/archive/test/sad/PublicTest_57708094.jpg,0.26,0.00,0.00,0.74,0.00,0.00
/archive/test/sad/PublicTest_57856524.jpg,0.00,0.00,0.00,0.55,0.05,0.40
/archive/test/sad/PublicTest_57904634.jpg,0.02,0.00,0.94,0.00,0.00,0.04
/archive/test/sad/PublicTest_58101919.jpg,1.00,0.00,0.00,0.00,0.00,0.00
/archive/test/sad/PublicTest_58116323.jpg,0.00,0.00,0.00,0.09,0.03,0.88
/archive/test/sad/PublicTest_58490297.jpg,0.01,0.00,0.93,0.00,0.00,0.05
/archive/test/sad/PublicTest_5855566.jpg,0.00,0.00,0.01,0.92,0.00,0.07
/archive/test/sad/PublicTest_58832520.jpg,0.01,0.00,0.85,0.00,0.00,0.14
/archive/test/sad/PublicTest_5889461.jpg,0.47,0.11,0.00,0.00,0.00,0.43
/archive/test/sad/PublicTest_5904336.jpg,0.04,0.00,0.25,0.00,0.00,0.71
/archive/test/sad/PublicTest_59278872.jpg,1.00,0.00,0.00,0.00,0.00,0.00
/archive/test/sad/PublicTest_59458907.jpg,0.01,0.00,0.94,0.00,0.00,0.04
/archive/test/sad/PublicTest_59509827.jpg,0.00,0.00,0.08,0.16,0.00,0.76
/archive/test/sad/PublicTest_59813906.jpg,0.00,0.00,0.33,0.30,0.02,0.34
/archive/test/sad/PublicTest_59816922.jpg,0.00,0.00,0.01,0.37,0.00,0.62
/archive/test/sad/PublicTest_60061352.jpg,0.01,0.00,0.78,0.00,0.00,0.20
/archive/test/sad/PublicTest_60393961.jpg,0.00,0.00,0.00,0.51,0.01,0.48
/archive/test/sad/PublicTest_60414831.jpg,0.00,0.00,0.00,0.80,0.00,0.20
/archive/test/sad/PublicTest_60435499.jpg,0.00,0.00,0.00,0.45,0.01,0.53
/archive/test/sad/PublicTest_60510521.jpg,0.01,0.00,0.12,0.11,0.00,0.76
/archive/test/sad/PublicTest_60589560.jpg,0.01,0.00,0.00,0.99,0.00,0.00
/archive/test/sad/PublicTest_60783446.jpg,0.47,0.00,0.52,0.00,0.00,0.01
/archive/test/sad/PublicTest_61297727.jpg,0.05,0.02,0.01,0.00,0.00,0.92
/archive/test/sad/PublicTest_61315405.jpg,0.01,0.00,0.83,0.00,0.00,0.15
/archive/test/sad/PublicTest_6137385.jpg,0.01,0.00,0.12,0.63,0.00,0.23
/archive/test/sad/PublicTest_61379075.jpg,0.00,0.00,0.00,1.00,0.00,0.00
/archive/test/sad/PublicTest_61463449.jpg,0.01,0.01,0.68,0.12,0.01,0.17
/archive/test/sad/PublicTest_61495817.jpg,0.92,0.00,0.01,0.00,0.00,0.07
/archive/test/sad/PublicTest_61505344.jpg,0.95,0.00,0.00,0.02,0.00,0.02
